original_countryname,original_AddressAlph,original_address_id,original_group,lat,lon,formatted,name,housenumber,street,postcode,district,county_code,suburb,city,county,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
United Kingdom,"71 High Holborn,London,WC1V 6BA",1334,3,51.5182045,-0.1159999,"Halifax, 71 High Holborn, London, WC1V 6EA, United Kingdom",Halifax,71,High Holborn,WC1V 6EA,London Borough of Camden,,Holborn,London,Greater London,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"71-79 Station Rd.,West Drayton,Middlesex,UB7 7LT",1335,3,51.5058624,-0.469922,"Station Road, London, UB7 7LT, United Kingdom",Station Road,,Station Road,UB7 7LT,London Borough of Hillingdon,,West Drayton,London,Greater London,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"71-79 Station Rd.,West Drayton,Middlesex,UB7LT",1336,3,51.5862157,-0.3607434,"Station Road, London, HA2 6BU, United Kingdom",Station Road,,Station Road,HA2 6BU,London Borough of Harrow,,Rayners Lane,London,Greater London,England,ENG,United Kingdom,gb,0,0.2857142857142857,0.2857142857142857,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"71-79,Albany House,Station Rd.,West Drayton,Middlesex,UB7 7LT",1337,3,51.5058624,-0.469922,"Station Road, London, UB7 7LT, United Kingdom",Station Road,,Station Road,UB7 7LT,London Borough of Hillingdon,,West Drayton,London,Greater London,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"71-79,Station Rd.,West Drayton,Middlesex UB7 7LT",1338,3,51.5058624,-0.469922,"Station Road, London, UB7 7LT, United Kingdom",Station Road,,Station Road,UB7 7LT,London Borough of Hillingdon,,West Drayton,London,Greater London,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"71-79,Station Rd.,West Drayton,Middlesex,UB7 7LT",1339,3,51.5058624,-0.469922,"Station Road, London, UB7 7LT, United Kingdom",Station Road,,Station Road,UB7 7LT,London Borough of Hillingdon,,West Drayton,London,Greater London,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"72 Hammersmith Rd.,London,W14 8TH",1340,3,51.494706300000004,-0.2142237076244458,"68-72 Hammersmith Road, London, W14 0QL, United Kingdom",68-72 Hammersmith Road,68-72,Hammersmith Road,W14 0QL,London Borough of Hammersmith and Fulham,,Brook Green,London,Greater London,England,ENG,United Kingdom,gb,0.567,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"72 Nottingham Rd.,Arivold,Nottingham NG 56LF",1341,3,53.0177479,-1.305435643652849,"Savers, 72 Nottingham Road, Nottingham, NG16 3NQ, United Kingdom",Savers,72,Nottingham Road,NG16 3NQ,,NTT,,Nottingham,Nottinghamshire,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"72/73 St.James' St.,London SW1A 1PH",1342,3,51.50565,-0.13889,"London, SW1A 1PH, United Kingdom",,,,SW1A 1PH,,,,City of Westminster,Greater London,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"72/73 St.James'St.,London,SW1A 1PH",1343,3,51.50565,-0.13889,"London, SW1A 1PH, United Kingdom",,,,SW1A 1PH,,,,City of Westminster,Greater London,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"72/73 St.James'Street,London,SW1A 1PH",1344,3,51.50565,-0.13889,"London, SW1A 1PH, United Kingdom",,,,SW1A 1PH,,,,City of Westminster,Greater London,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"73 Dartmouth Rd.,London SE23 3HT",1345,3,51.436539,-0.054818,"73 Dartmouth Road, London, SE23 3HT, United Kingdom",,73,Dartmouth Road,SE23 3HT,Lewisham,,Forest Hill,London,London,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"74 Charlotte St.,London W1P 1LB",1346,3,51.5204626,-0.1367992,"74 Charlotte Street, London, United Kingdom",,74,Charlotte Street,,Camden,,Fitzrovia,London,London,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"74 Wood Land White City London W12,7R",1347,3,51.514312,-0.225395,"74 Wood Lane, London, W12, United Kingdom",,74,Wood Lane,W12,Hammersmith and Fulham,,White City,London,London,England,ENG,United Kingdom,gb,0.6075,1,0.675,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"74 Wood Land White City,London W12 7R",1348,3,51.514311500000005,-0.22545722211049918,"Yonex UK Ltd, 74 Wood Lane, London, W12 7TP, United Kingdom",Yonex UK Ltd,74,Wood Lane,W12 7TP,London Borough of Hammersmith and Fulham,,,London,Greater London,England,ENG,United Kingdom,gb,0.3325,0.7,0.63,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"74 Wood Lane White City,London,W12 7RH",1349,3,51.514311500000005,-0.22545722211049918,"Yonex UK Ltd, 74 Wood Lane, London, W12 7TP, United Kingdom",Yonex UK Ltd,74,Wood Lane,W12 7TP,London Borough of Hammersmith and Fulham,,,London,Greater London,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"74-78 Finsbury Pavement,London EC 2A-1AT",1350,3,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"74-78 Finsbury Pavement,London EC2A 1AT",1351,3,51.5201218,-0.0873343,"Finsbury Pavement, London, EC2A 1AT, United Kingdom",Finsbury Pavement,,Finsbury Pavement,EC2A 1AT,London Borough of Islington,,Finsbury,London,Greater London,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"74/78 Finsbury Pavement,London EC2A 1AT",1352,3,51.5201218,-0.0873343,"Finsbury Pavement, London, EC2A 1AT, United Kingdom",Finsbury Pavement,,Finsbury Pavement,EC2A 1AT,London Borough of Islington,,Finsbury,London,Greater London,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"74/78 Finsbury Pavement,London EC2A 1JD",1353,3,51.5194257,-0.0876097,"Finsbury Pavement, London, EC2A 1RS, United Kingdom",Finsbury Pavement,,Finsbury Pavement,EC2A 1RS,London Borough of Islington,,Finsbury,London,Greater London,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"75 High St.,Winborne,Dorset,BH21 1HS",1354,3,50.799,-1.98694,"Wimborne Minster, BH21 1HS, United Kingdom",,,,BH21 1HS,,DOR,,Wimborne Minster,Dorset,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"75 Swingbridge Rd.,Loughborough,Leicestershire,LE11 5JB",1355,3,52.7833977,-1.2183669,"Swingbridge Road, Charnwood, LE11 5JB, United Kingdom",Swingbridge Road,,Swingbridge Road,LE11 5JB,,LEC,,Charnwood,Leicestershire,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"76 Bishopsgate,London,EC2 N4AU",1356,3,51.5144339,-0.0836239,"Bishopsgate, City of London, EC2N 3AR, United Kingdom",Bishopsgate,,Bishopsgate,EC2N 3AR,,,Cornhill,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"76 Shoe Lane,London EC4A 3JB",1357,3,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"76 Shoe Lane,London EC4A 3PJ",1358,3,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"76 Shoe Lane,London EC4A 7JB",1359,3,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"76 Shoe Lane,London,EC4A 3PJ",1360,3,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"76-80 Whitfield St.,London,W1T 4EZ",1361,3,51.5220591,-0.1369724,"Whitfield Street, London, W1T 4EZ, United Kingdom",Whitfield Street,,Whitfield Street,W1T 4EZ,London Borough of Camden,,Fitzrovia,London,Greater London,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"77 Mount Ephraim,Tunbridge Wells,Kent",1362,3,51.132992900000005,0.2539072904510814,"Brockbourne House, 77 Mount Ephraim, Tunbridge Wells, TN4 8BS, United Kingdom",Brockbourne House,77,Mount Ephraim,TN4 8BS,Royal Wells Park,KEN,Broadwater Down,Tunbridge Wells,Kent,England,ENG,United Kingdom,gb,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"77 Mount Ephraim,Tunbridge Wells,Kent TN4 8BS",1363,3,51.132992900000005,0.2539072904510814,"Brockbourne House, 77 Mount Ephraim, Tunbridge Wells, TN4 8BS, United Kingdom",Brockbourne House,77,Mount Ephraim,TN4 8BS,Royal Wells Park,KEN,Broadwater Down,Tunbridge Wells,Kent,England,ENG,United Kingdom,gb,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"77 Mount Ephraim,Tunbridge Wells,Kent,TN4 8BS",1364,3,51.132992900000005,0.2539072904510814,"Brockbourne House, 77 Mount Ephraim, Tunbridge Wells, TN4 8BS, United Kingdom",Brockbourne House,77,Mount Ephraim,TN4 8BS,Royal Wells Park,KEN,Broadwater Down,Tunbridge Wells,Kent,England,ENG,United Kingdom,gb,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"77,Mount Ephraim,Tunbridge Wells,Kent,TN4 8BS",1365,3,51.132992900000005,0.2539072904510814,"Brockbourne House, 77 Mount Ephraim, Tunbridge Wells, TN4 8BS, United Kingdom",Brockbourne House,77,Mount Ephraim,TN4 8BS,Royal Wells Park,KEN,Broadwater Down,Tunbridge Wells,Kent,England,ENG,United Kingdom,gb,1,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"77,Mount Ephraim,Tunbrige Wells,Kent TN4 8BS",1366,3,51.132992900000005,0.2539072904510814,"Brockbourne House, 77 Mount Ephraim, Tunbridge Wells, TN4 8BS, United Kingdom",Brockbourne House,77,Mount Ephraim,TN4 8BS,Royal Wells Park,KEN,Broadwater Down,Tunbridge Wells,Kent,England,ENG,United Kingdom,gb,0.8048780487804879,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"77,Mount Ephrain,Tunbridge Wells,Kent TN4 8BS",1367,3,51.1329929,0.2539072,"Tunbridge Wells, TN4 8BS, United Kingdom",,,,TN4 8BS,,KEN,,Tunbridge Wells,Kent,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"77,Mount Ephrain,Tunbrige Wells,Kent T 8BS",1368,3,52.663642,-1.580326,United Kingdom,United Kingdom,,,,,,,,,,,United Kingdom,gb,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"780-781 Buckingham Av.,Slough,Berkshire,SL1 4LA",1369,3,51.52298025,-0.6403810217484407,"Nuvonic, 780-781 Buckingham Avenue, Slough, SL1 4LA, United Kingdom",Nuvonic,780-781,Buckingham Avenue,SL1 4LA,,,Cippenham,Slough,,England,ENG,United Kingdom,gb,0.81,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"780-781 Buckingham Av.Slough,Berkshire SL1 1JX",1370,3,51.52298025,-0.6403810217484407,"Nuvonic, 780-781 Buckingham Avenue, Slough, SL1 4LA, United Kingdom",Nuvonic,780-781,Buckingham Avenue,SL1 4LA,,WBK,Cippenham,Slough,West Berkshire,England,ENG,United Kingdom,gb,0.28934010000000004,0.81,0.5103000000000001,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"780-781 Buckingham Ave.,Slough,Berkshire SL1 4LA",1371,3,51.52298025,-0.6403810217484407,"Nuvonic, 780-781 Buckingham Avenue, Slough, SL1 4LA, United Kingdom",Nuvonic,780-781,Buckingham Avenue,SL1 4LA,,,Cippenham,Slough,,England,ENG,United Kingdom,gb,0.81,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"780-781 Buckingham Ave.,Slough,Berkshire,SL1 4LA",1372,3,51.52298025,-0.6403810217484407,"Nuvonic, 780-781 Buckingham Avenue, Slough, SL1 4LA, United Kingdom",Nuvonic,780-781,Buckingham Avenue,SL1 4LA,,,Cippenham,Slough,,England,ENG,United Kingdom,gb,0.81,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"79 Beardmore Way,Clydebank Ind.Estate,Clydebank Glasgow,G81 4HT",1373,3,55.9060428,-4.4345229,"Beardmore Way, Clydebank, G81 4HT, United Kingdom",Beardmore Way,,Beardmore Way,G81 4HT,,WDU,Dalmuir,Clydebank,West Dunbartonshire,Scotland,SCT,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7st Georges Ind.Estate,White Hart Lane,London N22 5QL",1374,3,51.6043405,-0.1000925,"White Hart Lane, London, N22 5QW, United Kingdom",White Hart Lane,,White Hart Lane,N22 5QW,London Borough of Haringey,,,London,Greater London,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7st Georges Industrial Estate,White Hart Lane,London N22 5QL",1375,3,51.6043405,-0.1000925,"White Hart Lane, London, N22 5QW, United Kingdom",White Hart Lane,,White Hart Lane,N22 5QW,London Borough of Haringey,,,London,Greater London,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,1-2 Finsbury Square London EC2A 1AJ",1376,3,51.5211967,-0.0871257,"Finsbury Square, London, EC2A 1AJ, United Kingdom",Finsbury Square,,Finsbury Square,EC2A 1AJ,London Borough of Islington,,Finsbury,London,Greater London,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,18 King William St.,London EC4N 7BP",1377,3,51.511096,-0.087252,"Santander, 18 King William Street, City of London, EC4N 7BP, United Kingdom",Santander,18,King William Street,EC4N 7BP,,,Cornhill,City of London,Greater London,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,40 Holborn Viaduct,London,EC1N 2PB",1378,3,51.5179232,-0.10679581367542912,"Pret A Manger, 40 Holborn Viaduct, City of London, EC1N 2PB, United Kingdom",Pret A Manger,40,Holborn Viaduct,EC1N 2PB,West Smithfield,,,City of London,Greater London,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,45 Moorfields,London,EC2Y 9AE",1379,3,51.518862,-0.0891796,"Rack & Tenter, 45 Moorfields, City of London, EC2Y 9AE, United Kingdom",Rack & Tenter,45,Moorfields,EC2Y 9AE,London Borough of Islington,,Barbican,City of London,Greater London,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,76 Shoe Lane,London,EC4A 3JB",1380,3,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,8 Finsbury Circus,London EC2M 7EA",1381,3,51.51733,-0.08594,"City of London, EC2M 7EA, United Kingdom",,,,EC2M 7EA,,,,City of London,Greater London,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,8 Finsbury Circus,London,EC2M 7EA",1382,3,51.51733,-0.08594,"City of London, EC2M 7EA, United Kingdom",,,,EC2M 7EA,,,,City of London,Greater London,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,9 Berkeley St.,London",1383,3,51.5078632,-0.1426978,"Joe & The Juice, 9 Berkeley Street, London, W1J 8DR, United Kingdom",Joe & The Juice,9,Berkeley Street,W1J 8DR,St. James's,,Mayfair,London,Greater London,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,Bastion House,140 London Wall,London,EC2Y 5DN",1384,3,51.51788,-0.09603,"City of London, EC2Y 5DN, United Kingdom",,,,EC2Y 5DN,,,,City of London,Greater London,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,Berger House,38 Berkeley Sq.,London,W1J 5AE",1385,3,51.5098916,-0.14744029236475698,"Berger House, 36-38 Berkeley Square, London, W1J 6EN, United Kingdom",Berger House,36-38,Berkeley Square,W1J 6EN,St. James's,,Mayfair,London,Greater London,England,ENG,United Kingdom,gb,0.567,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,Int'l Press Centre,76 Shoe Lane,London EC4A 3JB",1386,3,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,Int'l Press Centre,76 Shoe Lane,London,EC4A 3JB",1387,3,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,Mid City Place,High Holborn,London,WC1V 6BA",1388,3,51.517752,-0.118635,"High Holborn, London, WC1V 6LF, United Kingdom",High Holborn,,High Holborn,WC1V 6LF,London Borough of Camden,,Holborn,London,Greater London,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,Milton Gate,60 Chiswell St.,London,EC1Y 4SA",1389,3,51.520421850000005,-0.09024621303868166,"Milton Gate, 60 Chiswell Street, London, EC1Y 4AG, United Kingdom",Milton Gate,60,Chiswell Street,EC1Y 4AG,London Borough of Islington,,Finsbury,London,Greater London,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,One New Ludgate,60 Ludgate Hill,London,EC4M 7AW",1390,3,51.514291,-0.10315012819236188,"Ozone Coffee, 56 Ludgate Hill, City of London, EC4M 7AW, United Kingdom",Ozone Coffee,56,Ludgate Hill,EC4M 7AW,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.6039215686274509,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,the Int'l Centre,76 Shoe Lane,London,EC4A 3JB",1391,3,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,the Int'l Press Centre,76 Shoe Lane,London,EC4A 3JB",1392,3,51.5157556,-0.1067376,"Deloitte, 76 Shoe Lane, City of London, EC4A 3JR, United Kingdom",Deloitte,76,Shoe Lane,EC4A 3JR,,,Blackfriars,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,The Northern & Shell Bldg.,10 Lower Thamaes St.,London",1393,3,51.509051,-0.085055,"10 Lower Thames Street, London, EC3R 6EN, United Kingdom",,10,Lower Thames Street,EC3R 6EN,City of London,,Monument,London,London,England,ENG,United Kingdom,gb,0.6942857142857143,1,0.7714285714285714,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,The Northern & Shell Bldg.,10 Lower Thames St.,London",1394,3,51.509051,-0.085055,"10 Lower Thames Street, London, EC3R 6EN, United Kingdom",,10,Lower Thames Street,EC3R 6EN,City of London,,Monument,London,London,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,The Northern & Shell Bldg.,10 Lower Thames St.,London EC3R 6EQ",1395,3,51.5090306,-0.08480555346346892,"Northern and Shell, 10 Lower Thames Street, City of London, EC3R 6EN, United Kingdom",Northern and Shell,10,Lower Thames Street,EC3R 6EN,,,Cornhill,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,The Northern & Shell Bldg.,10 Lower Thames St.,London,EC3R 6EQ",1396,3,51.5090306,-0.08480555346346892,"Northern and Shell, 10 Lower Thames Street, City of London, EC3R 6EN, United Kingdom",Northern and Shell,10,Lower Thames Street,EC3R 6EN,,,Cornhill,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,The Northern & Shell Bldg.,10 Lower Themes St.,London EC3R 6EQ",1397,3,51.5090306,-0.08502560506772358,"Northern and Shell, 10 Lower Thames Street, City of London, EC3R 6EN, United Kingdom",Northern and Shell,10,Lower Thames Street,EC3R 6EN,,,Cornhill,City of London,Greater London,England,ENG,United Kingdom,gb,0.38272500000000004,0.81,0.6075,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,The Northern & Shell Bldg.,London,EC3R 6EQ",1398,3,51.509051,-0.085055,"Northern and Shell, 10 Lower Thames Street, London, EC3R 6EN, United Kingdom",Northern and Shell,10,Lower Thames Street,EC3R 6EN,City of London,,Monument,London,London,England,ENG,United Kingdom,gb,0.42,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,Tower 42,25 Old Broad St.,London EC2N 1HN",1399,3,51.5152741,-0.0841902,"Physical Gold, 25 Old Broad Street, City of London, EC2N 1HN, United Kingdom",Physical Gold,25,Old Broad Street,EC2N 1HN,,,Cornhill,City of London,Greater London,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,Tower Bridge House,St.Katharine's Way,London,E1W 1BA",1400,3,51.5056264,-0.070357,"St. Katharine's Way, London, E1W 1UE, United Kingdom",St. Katharine's Way,,St. Katharine's Way,E1W 1UE,London Borough of Tower Hamlets,,Wapping,London,Greater London,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.,Triton Court,14 Finsbury Sq.,London,EC2A 1BR",1401,3,51.5216989,-0.0867593,"Haz, 14 Finsbury Square, London, EC2A 1AH, United Kingdom",Haz,14,Finsbury Square,EC2A 1AH,London Borough of Islington,,Finsbury,London,Greater London,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.140 London Wall,London,EC2Y 5DN",1402,3,51.51788,-0.09603,"City of London, EC2Y 5DN, United Kingdom",,,,EC2Y 5DN,,,,City of London,Greater London,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,7th Fl.20 Old Bailey London EC4M,1403,3,51.5156385,-0.1027039,"Triodos Bank, 20 Old Bailey, City of London, EC4M 7NB, United Kingdom",Triodos Bank,20,Old Bailey,EC4M 7NB,West Smithfield,,,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.Peninsular House,36 Monument St.,London,EC3R 8LJ",1404,3,51.50968,-0.08522,"City of London, EC3R 8LJ, United Kingdom",,,,EC3R 8LJ,,,,City of London,Greater London,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"7th Fl.The Northern 8 Shell Bldg.,10 Lower Thames St.,London,EC3R 6EQ",1405,3,51.5090306,-0.08480555346346892,"Northern and Shell, 10 Lower Thames Street, City of London, EC3R 6EN, United Kingdom",Northern and Shell,10,Lower Thames Street,EC3R 6EN,,,Cornhill,City of London,Greater London,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
