original_countryname,original_AddressAlph,original_address_id,original_group,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
United Kingdom,"199 Bishopsgate,London EC2M 3TY",377,1,51.52023,-0.07926,"City of London, EC2M 3TY, United Kingdom",,,,EC2M 3TY,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"19B Washington Rd.,West Witts Trading Estate,Westbury,Wiltshire,BA13 4JP",378,1,51.2749282,-2.2104846,"Washington Road, Hawkeridge, BA13 4JP, United Kingdom",Washington Road,,Washington Road,BA13 4JP,Heywood,Heywood,Hawkeridge,Wiltshire,WIL,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1B,Marylebone Lane,London W1M 5FA",379,1,51.517213,-0.150869,"37 Marylebone Lane, London, W1U 2NN, United Kingdom",,37,Marylebone Lane,W1U 2NN,Westminster,Marylebone,London,London,,England,ENG,United Kingdom,gb,0.45,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1B,Marylebone Lane,London WIM 5FA",380,1,51.51761475,-0.1503079657610743,"Wetherby Senior School, 100 Marylebone Lane, London, W1U 2QU, United Kingdom",Wetherby Senior School,100,Marylebone Lane,W1U 2QU,,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.45,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1F Berger House,36-38 Berkeley Square London W1X 5DA",381,1,51.5098916,-0.14744029236475698,"Berger House, 36-38 Berkeley Square, London, W1J 6EN, United Kingdom",Berger House,36-38,Berkeley Square,W1J 6EN,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1Fl.,Berger House,36-38 Berkeley Sq.,London W1X 5DA",382,1,51.5098916,-0.14744029236475698,"Berger House, 36-38 Berkeley Square, London, W1J 6EN, United Kingdom",Berger House,36-38,Berkeley Square,W1J 6EN,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1Seething Lane,London EC3N 4NH",383,1,51.5106067,-0.0793789,"Apex City of London, 1 Seething Lane, City of London, EC3N 4AX, United Kingdom",Apex City of London,1,Seething Lane,EC3N 4AX,City of London,Aldgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103000000000001,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1Seething Lene,London Ec3n 4Nh",384,1,51.510607,-0.079379,"1 Seething Lane, London, EC3N 4AX, United Kingdom",,1,Seething Lane,EC3N 4AX,City of London,Fenchurch,London,London,,England,ENG,United Kingdom,gb,0.42524999999999996,1,0.675,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,1 College Hill,London EC4R 2RA",385,1,51.51166,-0.09226,"City of London, EC4R 2RA, United Kingdom",,,,EC4R 2RA,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,1 King William St.,London EC4N 7AR",386,1,51.51253,-0.08844,"City of London, EC4N 7AR, United Kingdom",,,,EC4N 7AR,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,1 King William St.,London,EC4N 7AR",387,1,51.51253,-0.08844,"City of London, EC4N 7AR, United Kingdom",,,,EC4N 7AR,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,107 Fenchurch St.London,EC3M 5JF",388,1,51.5126466,-0.079319,"Willy's Wine Bar, 107 Fenchurch Street, City of London, EC3M 5JF, United Kingdom",Willy's Wine Bar,107,Fenchurch Street,EC3M 5JF,City of London,Aldgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,0.63,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,19A The Mall,Ealing,London W5 2PJ",389,1,51.5140851,-0.3003277,"The Mall, London, W5 2PJ, United Kingdom",The Mall,,The Mall,W5 2PJ,London Borough of Ealing,,London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,2 Baker's Yard,Farringdon,London,EC1R 3DD",390,1,51.5235003,-0.1104376,"2 Bakers Yard, London, EC1R 3DD, United Kingdom",,2,Bakers Yard,EC1R 3DD,Islington,Clerkenwell,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"1st Fl.,24 Britton St.,London EC1M 5UA",391,1,51.52125095,-0.1045232896914319,"Kurt Geiger, 24 Britton Street, London, EC1M 5UP, United Kingdom",Kurt Geiger,24,Britton Street,EC1M 5UP,London Borough of Islington,Clerkenwell,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,24 Lombard St.,London EC3V 9AJ",392,1,51.51231,-0.08664,"City of London, EC3V 9AJ, United Kingdom",,,,EC3V 9AJ,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,29 Enford St.London W1H 1DG",393,1,51.52039,-0.16233,"London, W1H 1DG, United Kingdom",,,,W1H 1DG,,,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,29-30 Cornhill London EC3V 3ND",394,1,51.513203971428574,-0.0874783,"City of London, EC3V 3ND, United Kingdom",,,,EC3V 3ND,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,29-30 Cornhill,London EC3V 3ND",395,1,51.513203971428574,-0.0874783,"City of London, EC3V 3ND, United Kingdom",,,,EC3V 3ND,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,295 Regent St.,London W1R 7YA",396,1,51.5166877,-0.1428351390513167,"295 Regent Street, London, W1B 3AT, United Kingdom",,295,Regent Street,W1B 3AT,Westminster,Mayfair,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.24300000000000002,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,295 Regent St.,London,W1R 7YA",397,1,51.5166877,-0.1428351390513167,"295 Regent Street, London, W1B 3AT, United Kingdom",,295,Regent Street,W1B 3AT,Westminster,Mayfair,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.24300000000000002,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,3 Furzeground Way,Stockley Park,Uxbridge,Middlesex,UB11 1EZ",398,1,51.5083934,-0.4412488806683331,"3 Furzeground Way, London, UB11 1BB, United Kingdom",,3,Furzeground Way,UB11 1BB,London Borough of Hillingdon,Stockley Park,London,Greater London,,England,ENG,United Kingdom,gb,0.48999999999999994,0.7,0.7,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,4 Broadgate,London EC2M 2AE",399,1,51.517227,-0.087598,"London, EC2M 5PS, United Kingdom",EC2M 5PS,,,EC2M 5PS,,,London,,,,,United Kingdom,gb,0.48999999999999994,1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
United Kingdom,"1st Fl.,43 New Bond St.,London",400,1,51.5121187,-0.1442814,"43 New Bond Street, London, W1S 1RT, United Kingdom",,43,New Bond Street,W1S 1RT,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"1st Fl.,43 New Bond Street,London",401,1,51.5121187,-0.1442814,"43 New Bond Street, London, W1S 1RT, United Kingdom",,43,New Bond Street,W1S 1RT,Westminster,Mayfair,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,,,
United Kingdom,"1st Fl.,5 King William St.,London,EC4N 7AX",402,1,51.5112826,-0.087128,"King William Street, City of London, EC4N 7HR, United Kingdom",King William Street,,King William Street,EC4N 7HR,,Cornhill,City of London,Greater London,,England,ENG,United Kingdom,gb,0.5103,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,5 Lloyd's Ave.,London,EC3N 3AE",403,1,51.5117445,-0.0774102,"Caffeina, 5 Lloyd's Avenue, City of London, EC3N 3AE, United Kingdom",Caffeina,5,Lloyd's Avenue,EC3N 3AE,,Aldgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,50 Mark Lane London,EC3R 7QR",404,1,51.5100703,-0.08034,"Santander, 50 Mark Lane, City of London, EC3R 7QR, United Kingdom",Santander,50,Mark Lane,EC3R 7QR,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,6 Devonshire Sq.,London,EC2M 4YE",405,1,51.5164991,-0.0777466,"Bean about Town, 6 Devonshire Square, City of London, EC2M 4YE, United Kingdom",Bean about Town,6,Devonshire Square,EC2M 4YE,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,80 Cannon St.,London EC4N 6HL",406,1,51.511254,-0.089658,"Boots, 80 Cannon Street, City of London, EC4N 6HL, United Kingdom",Boots,80,Cannon Street,EC4N 6HL,,Vintry,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,80 Cannon St.,London,EC4N 6HL",407,1,51.511254,-0.089658,"Boots, 80 Cannon Street, City of London, EC4N 6HL, United Kingdom",Boots,80,Cannon Street,EC4N 6HL,,Vintry,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,80 Cheapside,London EC2V 6EE",408,1,51.5135459,-0.0915278,"Tesco Express, 80B Cheapside, City of London, EC2V 6EE, United Kingdom",Tesco Express,80B,Cheapside,EC2V 6EE,,Cheap,City of London,Greater London,,England,ENG,United Kingdom,gb,0.855,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,80 Cheapside,London,EC2V 6EE",409,1,51.5135459,-0.0915278,"Tesco Express, 80B Cheapside, City of London, EC2V 6EE, United Kingdom",Tesco Express,80B,Cheapside,EC2V 6EE,,Cheap,City of London,Greater London,,England,ENG,United Kingdom,gb,0.855,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,85 London Wall,London EC2M 7AD",410,1,51.5168714,-0.08529362457627082,"Kobox, 85 London Wall, City of London, EC2M 7AD, United Kingdom",Kobox,85,London Wall,EC2M 7AD,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,99 Gresham St.,London EC2P 2BR",411,1,51.5149836,-0.0903911,"99 Gresham Street, City of London, EC2V 7NQ, United Kingdom",,99,Gresham Street,EC2V 7NQ,City of London,Cheap,City of London,Greater London,,England,ENG,United Kingdom,gb,0.2187,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,99 Gresham St.,London EC2V 7NA",412,1,51.51508,-0.09097,"City of London, EC2V 7NA, United Kingdom",,,,EC2V 7NA,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Aquila House 33-34 Soho Sq.,London W1V 5DG",413,1,51.514911,-0.131957,"Soho Square, London, W1V 5DG, United Kingdom",,,Soho Square,W1V 5DG,Westminster,Soho,London,London,,England,ENG,United Kingdom,gb,0.5,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Berger House,36-38 Berkeley Sq.,London W1X 5DA",414,1,51.5098916,-0.14744029236475698,"Berger House, 36-38 Berkeley Square, London, W1J 6EN, United Kingdom",Berger House,36-38,Berkeley Square,W1J 6EN,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Berger House,38 Berkeley Sq.,London W1J 5AH",415,1,51.5098916,-0.14744029236475698,"Berger House, 36-38 Berkeley Square, London, W1J 6EN, United Kingdom",Berger House,36-38,Berkeley Square,W1J 6EN,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.567,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Berger House,38 Berkeley Sq.,London W1X 6NP",416,1,51.5098916,-0.14744029236475698,"Berger House, 36-38 Berkeley Square, London, W1J 6EN, United Kingdom",Berger House,36-38,Berkeley Square,W1J 6EN,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.81,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Berger House,38 Berkeley Sq.,London,W1J 5AH",417,1,51.5098916,-0.14744029236475698,"Berger House, 36-38 Berkeley Square, London, W1J 6EN, United Kingdom",Berger House,36-38,Berkeley Square,W1J 6EN,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.567,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Blays House,Wick Rd.,Egham,Surrey,TW20 0HJ",418,1,51.4199188,-0.588139,"Wick Road, Runnymede, TW20 0HN, United Kingdom",Wick Road,,Wick Road,TW20 0HN,,,Borough of Runnymede,Surrey,SRY,England,ENG,United Kingdom,gb,0.5670000000000001,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Carrington House,126-130 Regent St.,London",419,1,51.511019,-0.138431,"126 Regent Street, London, W1J 0AD, United Kingdom",,126,Regent Street,W1J 0AD,Westminster,Soho,London,London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Carrington House,126-130 Regent St.,London W1B 5SE",420,1,51.5110105,-0.1384455015476545,"T.M.Lewin, 126 Regent Street, London, W1B 5SF, United Kingdom",T.M.Lewin,126,Regent Street,W1B 5SF,St. James's,Mayfair,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.5670000000000001,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Crescent House,14-15 Grosvener Crescent,London SW1X 7EE",421,1,51.5007493,-0.15354065,"London, SW1X 7EE, United Kingdom",,,,SW1X 7EE,,,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Foxglove House,166-168 Piccadilly,London,W1J 9EF",422,1,51.50776875,-0.1400473083091976,"Foxglove House, 166 Piccadilly, London, W1J 9EF, United Kingdom",Foxglove House,166,Piccadilly,W1J 9EF,St. James's,Mayfair,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Healthaid House,Marlborough Hill,Harrow Middlesex,HA1 1UD",423,1,51.5884984,-0.3412047,"Marlborough Hill, London, HA1 1UU, United Kingdom",Marlborough Hill,,Marlborough Hill,HA1 1UU,London Borough of Harrow,Wealdstone,London,Greater London,,England,ENG,United Kingdom,gb,0.44099999999999995,0.7290000000000001,0.7290000000000001,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,John Stow House,18 Bevis Marks,London,EC3A 7JB",424,1,51.51492715,-0.078898,"City of London, EC3A 7JB, United Kingdom",,,,EC3A 7JB,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,London Bioscience Innovation Centre,2 Royal College St,London NW1 0NH",425,1,51.5365402,-0.1340876,"Royal College Street, London, NW1 0NH, United Kingdom",Royal College Street,,Royal College Street,NW1 0NH,London Borough of Camden,St Pancras,London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,London Bioscience Innovation Centre,2 Royal College St,London NW10NH",426,1,51.5365402,-0.1340876,"Royal College Street, London, NW1 0NH, United Kingdom",Royal College Street,,Royal College Street,NW1 0NH,London Borough of Camden,St Pancras,London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Neptune House,Triton Court 14 Finsbury Square,London EC2A 1BR",427,1,51.5216989,-0.0867593,"Haz, 14 Finsbury Square, London, EC2A 1AH, United Kingdom",Haz,14,Finsbury Square,EC2A 1AH,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Neptune House,Triton Court,14 Finsbury Sq.,London EC2A 1BR",428,1,51.5216989,-0.0867593,"Haz, 14 Finsbury Square, London, EC2A 1AH, United Kingdom",Haz,14,Finsbury Square,EC2A 1AH,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Neptune House,Triton Court,14 Finsbury Square,London EC2A 1BR",429,1,51.5216989,-0.0867593,"Haz, 14 Finsbury Square, London, EC2A 1AH, United Kingdom",Haz,14,Finsbury Square,EC2A 1AH,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,One Knightrider Court,Knightrider St.,London EC4V 5BJ",430,1,51.5125552,-0.0991398,"Knightrider Street, City of London, EC4V 5BJ, United Kingdom",Knightrider Street,,Knightrider Street,EC4V 5BJ,,Blackfriars,City of London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Pemberton House,4/6 East Harding St.,London EC4A 3AS",431,1,51.51532,-0.10778,"City of London, EC4A 3AS, United Kingdom",,,,EC4A 3AS,,,City of London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Press Centre,13 East Bay Lane,Here East,Queen Elizabeth Olympic Park,London E15 2GW",432,1,51.54623825,-0.02198635000000175,"Saint Espresso, 13 East Bay Lane, London, E20 3BS, United Kingdom",Saint Espresso,13,East Bay Lane,E20 3BS,London Borough of Hackney,Hackney Wick,London,Greater London,,England,ENG,United Kingdom,gb,0.9,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Royal Pavillion,Tower 3,Wellesley Rd.,Aldershot,Hampshire,GU11 1PZ",433,1,51.2492932,-0.7824612,"Wellesley Road, Rushmoor, GU11 1PZ, United Kingdom",Wellesley Road,,Wellesley Road,GU11 1PZ,,,Rushmoor,Hampshire,HAM,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Royex House,Aldermanbury Sq.,London EC2V 7HR",434,1,51.5169375,-0.0930582,"Aldermanbury Square, City of London, EC2V 7HR, United Kingdom",Aldermanbury Square,,Aldermanbury Square,EC2V 7HR,,Cheap,City of London,Greater London,,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Southside,97-105 Victoria St.,London SW1E 6QT",435,1,51.4983171,-0.1322111,"London, SW1E 6QT, United Kingdom",,,,SW1E 6QT,,,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Suite 3,Int'l House,World Trade Centre,1 St.Katharin's Way,London,E1W 1UN",436,1,51.5082219,-0.073417,"Côte Brasserie, 1 St. Katharine's Way, London, E1W 1UN, United Kingdom",Côte Brasserie,1,St. Katharine's Way,E1W 1UN,London Borough of Tower Hamlets,Whitechapel,London,Greater London,,England,ENG,United Kingdom,gb,0.7363636363636363,1,0.8181818181818181,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Suite 3,World Trade Centre,Int'l House,1 St.Katharin's Way,London E1 9UN",437,1,51.505021,-0.069408,"1-30 St. Katharine's Way, London, E1 9UN, United Kingdom",,1-30,St. Katharine's Way,E1 9UN,Tower Hamlets,Wapping,London,London,,England,ENG,United Kingdom,gb,0.6627272727272727,1,0.8181818181818181,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Suite 3,World Trade Centre,Int'l House,1 St.Katharin's Way,London E1W 1UN",438,1,51.5082219,-0.073417,"Côte Brasserie, 1 St. Katharine's Way, London, E1W 1UN, United Kingdom",Côte Brasserie,1,St. Katharine's Way,E1W 1UN,London Borough of Tower Hamlets,Whitechapel,London,Greater London,,England,ENG,United Kingdom,gb,0.7363636363636363,1,0.8181818181818181,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Swedbank House,42 New Broad St.Londom EC2M 1LT",439,1,51.520109,-0.130336,"United Kingdom Warehousing Association, London, EC2M 1LT, United Kingdom",United Kingdom Warehousing Association,,,EC2M 1LT,Camden,Fitzrovia,London,London,,England,ENG,United Kingdom,gb,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Swedbank House,42 New Broad St.London EC2M 1LT",440,1,51.5169367,-0.083812,"RapidMiner Ltd, 35 New Broad Street, City of London, EC2M 1NH, United Kingdom",RapidMiner Ltd,35,New Broad Street,EC2M 1NH,,Bishopsgate,City of London,Greater London,,England,ENG,United Kingdom,gb,0.20579999999999998,0.7,0.4666666666666667,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Swedbank House,42 New Broad St.London EC2M ILT",441,1,51.517094,-0.084442,"42 New Broad Street, London, EC2M 1NH, United Kingdom",,42,New Broad Street,EC2M 1NH,City of London,Bishopsgate,London,London,,England,ENG,United Kingdom,gb,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.,Unit 330,Centennial Park,Centennial Ave.,Elstree,Hertfordshire,WD6 3TJ",442,1,51.64088,-0.3123554,"Centennial Avenue, Hertsmere, WD6 3TJ, United Kingdom",Centennial Avenue,,Centennial Avenue,WD6 3TJ,,Elstree and Borehamwood,Hertsmere,Hertfordshire,HRT,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.295 Regent St.,London W1R 7YA",443,1,51.5166877,-0.1428351390513167,"295 Regent Street, London, W1B 3AT, United Kingdom",,295,Regent Street,W1B 3AT,Westminster,Mayfair,City of Westminster,Greater London,,England,ENG,United Kingdom,gb,0.24300000000000002,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.Burdett House,15-16 Buckingham St.,London,WC2N 6DU",444,1,51.5083399,-0.12299,"London, WC2N 6DU, United Kingdom",,,,WC2N 6DU,,,London,Greater London,,England,ENG,United Kingdom,gb,0.6,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.Devon House 58-60 St.Katharine's Way.,London,E1W 1LB",445,1,51.5059304,-0.07110985321575411,"Devon House, 58-60 St. Katharine's Way, London, E1W 1JP, United Kingdom",Devon House,58-60,St. Katharine's Way,E1W 1JP,London Borough of Tower Hamlets,Wapping,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.Devon House,58-60 St.Katharine's Way,London,E1W 1LB",446,1,51.5059304,-0.07110985321575411,"Devon House, 58-60 St. Katharine's Way, London, E1W 1JP, United Kingdom",Devon House,58-60,St. Katharine's Way,E1W 1JP,London Borough of Tower Hamlets,Wapping,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.Mulberry,Kembrey Park Swindon Wiltshire,SN2 8UP",447,1,51.57847,-1.768344,"Kembrey Park, Swindon, SN2 8AL, United Kingdom",,,Kembrey Park,SN2 8AL,,Gorse Hill,Swindon,Wiltshire,WIL,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.Mulberry,Kembrey Park Swindon Wiltshire,SN2 8UY",448,1,51.57847,-1.768344,"Kembrey Park, Swindon, SN2 8AL, United Kingdom",,,Kembrey Park,SN2 8AL,,Gorse Hill,Swindon,Wiltshire,WIL,England,ENG,United Kingdom,gb,0.7,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,"1st Fl.Neptune House,Triton Court,14 Finsbury Square,London EC2A 1BR",449,1,51.5216989,-0.0867593,"Haz, 14 Finsbury Square, London, EC2A 1AH, United Kingdom",Haz,14,Finsbury Square,EC2A 1AH,London Borough of Islington,Finsbury,London,Greater London,,England,ENG,United Kingdom,gb,0.63,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
United Kingdom,1st Floor 29 Enford Street London W1H 1DG,450,1,51.5207503,-0.1625234187432884,"Thornbury Castle, 29a Enford Street, London, W1H 1QN, United Kingdom",Thornbury Castle,29a,Enford Street,W1H 1QN,,Marylebone,London,Greater London,,England,ENG,United Kingdom,gb,0.5984999999999999,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
